id,name,slugged_name,status,brand,category_id,category_name,retail_price,old_price,discount_start_date,discount_end_date,installment_enabled,max_installment_months,seller_ext_id,seller_name,seller_rating,seller_vat_payer,seller_role,rating_value,rating_count,assessment_id,image_big,image_medium,image_small,avail_check,preorder_available,min_qty,qty,show_stock_qty_threshold,offer_uuid,product_labels,offer_labels
1451904,"Kitab Qanun Nəşriyyatı Gizli cinayətlər, müəllif İlham Tumas",gizli-cinayetler,active,Qanun Nəşriyyatı,1446,Detektivlər və trillerlər,14.97,0,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,5,4,3,https://strgimgr.umico.az/img/product/1680/d4da9c99-de4a-4d02-802f-7b483ae767bc.jpeg,https://strgimgr.umico.az/img/product/840/d4da9c99-de4a-4d02-802f-7b483ae767bc.jpeg,https://strgimgr.umico.az/img/product/280/d4da9c99-de4a-4d02-802f-7b483ae767bc.jpeg,False,False,1,0,0,fe83de1d-4ac1-4cc9-91be-aeff57e9d1bd,,
1336125,"Kitab dəsti Гарри Поттер, müəllif Роулинг Дж.К.",garri-pottera-nabor,active,Росмэн,1450,Fantastika və fentezi,60,90,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,5,5,3,https://strgimgr.umico.az/img/product/1680/681da94a-ff3b-40a2-b4a5-f9b575a4de24.jpeg,https://strgimgr.umico.az/img/product/840/681da94a-ff3b-40a2-b4a5-f9b575a4de24.jpeg,https://strgimgr.umico.az/img/product/280/681da94a-ff3b-40a2-b4a5-f9b575a4de24.jpeg,False,False,1,0,0,7097a3a9-b3e2-4be6-bd4a-b687c74e3350,Топ продаж,
1230224,"Kitab Teas Press Psixiatr xanım, müəllif Elxan Elatlı",kitab-teas-press-psixiatr-xanim-muellif-elxan-elatli,active,Teas Press,1446,Detektivlər və trillerlər,11.06,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,5,2,3,https://strgimgr.umico.az/img/product/1680/64fe4052-3e54-40f1-99be-d8ddca2eb49e.jpeg,https://strgimgr.umico.az/img/product/840/64fe4052-3e54-40f1-99be-d8ddca2eb49e.jpeg,https://strgimgr.umico.az/img/product/280/64fe4052-3e54-40f1-99be-d8ddca2eb49e.jpeg,False,False,1,0,0,82403d08-0154-4163-92a8-60c8f297fba7,,
309901,"Kitab Qanun Nəşriyyatı Vecinə almamağın incəsənəti, müəllif Mark Manson",kitab-qanun-neshriyyati-vecine-almamagin-inceseneti-muellif-mark-manson,active,Qanun Nəşriyyatı,1560,Şəxsi inkişaf və psixologiya,10.95,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/sized/1680/309901-297ae862525af5562048b6db823014f6.jpg,https://strgimgr.umico.az/sized/840/309901-297ae862525af5562048b6db823014f6.jpg,https://strgimgr.umico.az/sized/280/309901-297ae862525af5562048b6db823014f6.jpg,False,False,1,0,0,8f145fb8-d248-48c2-81ee-975359670dda,,
350402,"Kitab Anna Karenina, müəllif Lev Tolstoy",kitab-anna-karenina-muellif-lev-tolstoy,active,Qanun Nəşriyyatı,1449,Klassik ədəbiyyat,13.5,0,,,True,6,070d487b-f0f8-44ad-a813-244bff69d529,ELM GALAXY Kitab,97,False,3P,5,8,3,https://strgimgr.umico.az/sized/1680/350402-8410a5f6e7baf32e63cb80830284a7a4.jpg,https://strgimgr.umico.az/sized/840/350402-8410a5f6e7baf32e63cb80830284a7a4.jpg,https://strgimgr.umico.az/sized/280/350402-8410a5f6e7baf32e63cb80830284a7a4.jpg,False,False,1,0,0,2c2035b1-452f-4c37-a452-e9a103164094,,
247181,"Kitab Relslər Üzərinə Uzanmış Adam, müəllif Rövşən Abdullaoğlu",kitab-relsler-uzerine-uzanmish-adam-muellif-rovshen-abdullaoglu,active,Qədim Qala,1472,Azərbaycan ədəbiyyatı,11.83,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,5,4,3,https://strgimgr.umico.az/sized/1680/247181-229e757ecf52c2926556c778bad1080f.jpg,https://strgimgr.umico.az/sized/840/247181-229e757ecf52c2926556c778bad1080f.jpg,https://strgimgr.umico.az/sized/280/247181-229e757ecf52c2926556c778bad1080f.jpg,False,False,1,0,0,f034200c-9ea8-4907-a6f3-b161edfed491,,
852889,"Kitab Qanun Nəşriyyatı Kasudzo Nişinin Sağlamlıq Sistemi, müəllif Kasudzo Nişi",kitab-qanun-neshriyyati-kasudzo-nishinin-saglamliq-sistemi-muellif-kasudzo-nishi,active,Qanun Nəşriyyatı,1488,Sağlamlıq və kulinariya,13.4,0,,,True,18,7dcc900c-7208-4973-b860-7b951af5a6f1,Qanun Nəşriyyatı,92,False,3P,0,0,0,https://strgimgr.umico.az/sized/1680/852889-09fc088e06c5b97ad8ceca2f5fc15500.jpg,https://strgimgr.umico.az/sized/840/852889-09fc088e06c5b97ad8ceca2f5fc15500.jpg,https://strgimgr.umico.az/sized/280/852889-09fc088e06c5b97ad8ceca2f5fc15500.jpg,False,False,1,0,0,3fc97acc-41ea-422c-acb4-087fd868ed2a,,
1449517,Vəsait Bağça uşaqları üçün Diqqət və zəka,bagcha-ushaqlari-uchun-diqqet-ve-zeka,active,No Brand,1441,Təhsil və inkişaf ədəbiyyatı,6.94,0,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,5,1,3,https://strgimgr.umico.az/img/product/1680/45679504-bd39-460f-b539-d21d5f3c6e42.jpeg,https://strgimgr.umico.az/img/product/840/45679504-bd39-460f-b539-d21d5f3c6e42.jpeg,https://strgimgr.umico.az/img/product/280/45679504-bd39-460f-b539-d21d5f3c6e42.jpeg,False,False,1,0,0,4a9eb9e7-0474-4dc8-851b-d35de21aa589,,
344509,"Kitab Varlı ata, kasıb ata, müəllif Robert T. Kiyosaki, Sharon L. Lechter",kitab-varli-ata-kasib-ata-muellif-robert-t-kiyosaki-sharon-l-lechter,active,Qanun Nəşriyyatı,1509,Biznes və iqtisadiyyat,9.2,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,4.5,6,3,https://strgimgr.umico.az/sized/1680/344509-32e6ed3f53699d2745251917951004aa.jpg,https://strgimgr.umico.az/sized/840/344509-32e6ed3f53699d2745251917951004aa.jpg,https://strgimgr.umico.az/sized/280/344509-32e6ed3f53699d2745251917951004aa.jpg,False,False,1,0,0,f5e39dc5-3117-4e31-a3f0-8e35d11fc557,,
1451758,"Kitab Indigo Sürücülük Vəsiqəsi Vəsaiti, müəllif Ə. M. Talıbov",suruculuk-vesiqesi-vesaiti,active,Indigo,1470,İmtahanlara hazırlıq,10,0,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/fcbb32e5-236c-458e-9803-e6661fcce906.jpeg,https://strgimgr.umico.az/img/product/840/fcbb32e5-236c-458e-9803-e6661fcce906.jpeg,https://strgimgr.umico.az/img/product/280/fcbb32e5-236c-458e-9803-e6661fcce906.jpeg,False,False,1,0,0,77492dec-7f03-42fa-80fb-6ac6ed41d842,,
1573959,"Kitab Zərdabi Nəşriyyatı Mühasibat uçotu praktiki tətbiqi və nəzəri təhlili I hissə, müəllif Faiq Abdullayev",muhasibat-uchotu-praktiki-tetbiqi-ve-nezeri-tehlili-i-hisse,active,No Brand,1559,Elm və Təhsil,45,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,5,1,3,https://strgimgr.umico.az/img/product/1680/ff3a7368-4479-4472-84da-d85361259508.jpeg,https://strgimgr.umico.az/img/product/840/ff3a7368-4479-4472-84da-d85361259508.jpeg,https://strgimgr.umico.az/img/product/280/ff3a7368-4479-4472-84da-d85361259508.jpeg,False,False,1,0,0,ab5fef06-57a8-4bce-b3e5-d0fccc0d0ca8,Новинка,
818976,"Kitab Əli və Nino Nəşriyyatı Pozitiv düşün, pozitiv yaşa, müəllif Veks Kinq",kitab-qanun-neshriyyati-pozitiv-dushun-pozitiv-yasha-muellif-veks-kinq,active,Əli və Nino Nəşriyyatı,1567,Psixoloji kitablar,14.99,16,,,True,18,bb2fdf5f-d8d8-4ee8-b4e1-79fca366fbe1,Parabuzen shop,97,False,3P,0,0,0,https://strgimgr.umico.az/sized/1680/818976-26071d6f943ef801a119152265e52625.jpg,https://strgimgr.umico.az/sized/840/818976-26071d6f943ef801a119152265e52625.jpg,https://strgimgr.umico.az/sized/280/818976-26071d6f943ef801a119152265e52625.jpg,False,False,1,0,0,c6c359cc-6d98-4e56-97b3-18cf9b54fa15,,
178133,"Kitab Şahzadə və dilənçi, müəllif Mark Tven, Altun kitab, 128 səh",kitab-shahzade-ve-vilenchi-muellif-mark-tven,active,Altun Kitab,1474,Macəra və fentezi (9-12 yaş),4.98,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/sized/1680/178133-fe2f0b879f3dea058a5181e102f001b2.jpg,https://strgimgr.umico.az/sized/840/178133-fe2f0b879f3dea058a5181e102f001b2.jpg,https://strgimgr.umico.az/sized/280/178133-fe2f0b879f3dea058a5181e102f001b2.jpg,False,False,1,0,0,b448b08c-ba82-4965-b011-ea04d3ceb0fa,,
83499,Kitab Sivilizasiyaların Toqquşması Samuel P.Huntington,kitab-sivilizasiyalarin-toqqushmasi-samuel-p-huntington,active,Teas Press,1561,Tarix və sosiologiya,18.82,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/sized/1680/83499-d33328c2c5d064a569d45f79ad658d21.jpg,https://strgimgr.umico.az/sized/840/83499-d33328c2c5d064a569d45f79ad658d21.jpg,https://strgimgr.umico.az/sized/280/83499-d33328c2c5d064a569d45f79ad658d21.jpg,False,False,1,0,0,671fb89b-ea66-4915-8c60-40dab6240f14,,
692743,"Kitab Altun Kitab Azərbaycan nağılları, 64 səh, 6+ yaş",kitab-altun-kitab-azerbaycan-nagillari-64-seh-6-yash,active,Altun Kitab,1566,Nağıllar və hekayələr (4-8 yaş),4.5,0,,,True,3,5d0f0e08-8c51-4212-8c81-e0209d1c312f,Altun Nəşriyyat,99,False,3P,5,4,3,https://strgimgr.umico.az/sized/1680/692743-c999494318600b1d06d024331c64fc6d.jpg,https://strgimgr.umico.az/sized/840/692743-c999494318600b1d06d024331c64fc6d.jpg,https://strgimgr.umico.az/sized/280/692743-c999494318600b1d06d024331c64fc6d.jpg,False,False,1,0,0,eb5cc136-1636-4e0c-8038-c1d40b6a53c6,,
246953,"Kitab Hitler: insan, yoxsa şeytan?, müəllif Fransua Ribado Düma",kitab-hitler-insan-yoxsa-sheytan-muellif-fransua-ribado-duma,active,Teas Press,1445,Bioqrafiyalar və memuarlarlar,13.9,0,,,True,6,070d487b-f0f8-44ad-a813-244bff69d529,ELM GALAXY Kitab,97,False,3P,5,2,3,https://strgimgr.umico.az/sized/1680/246953-cb2b98adad27539a72b4d05bdbda8b6f.jpg,https://strgimgr.umico.az/sized/840/246953-cb2b98adad27539a72b4d05bdbda8b6f.jpg,https://strgimgr.umico.az/sized/280/246953-cb2b98adad27539a72b4d05bdbda8b6f.jpg,False,False,1,0,0,973fce09-e784-4c57-85f6-aa2052057420,,
356156,"Kitab Heyvanıstan, müəllif George Orwell",kitab-heyvanistan-muellif-george-orwell,active,Qanun Nəşriyyatı,1458,Yumor və satira,6.49,7,,,True,6,070d487b-f0f8-44ad-a813-244bff69d529,ELM GALAXY Kitab,97,False,3P,5,3,3,https://strgimgr.umico.az/sized/1680/356156-f7d9341f9dd3cbb74c533a3e132eac34.jpg,https://strgimgr.umico.az/sized/840/356156-f7d9341f9dd3cbb74c533a3e132eac34.jpg,https://strgimgr.umico.az/sized/280/356156-f7d9341f9dd3cbb74c533a3e132eac34.jpg,False,False,1,0,0,65dfd1ae-33b4-489a-84bf-942a75f465c5,,
1119142,Kitab Qanun Nəşriyyatı Valideynlər üçün Övladım üçün nə edə bilərəm? Şəxsiyyət tərbiyəsi,kitab-valideynler-uchun-ovladim-uchun-ne-ede-bilerem-shexsiyyet-terbiyesi-9789952586398,active,Qanun Nəşriyyatı,1443,Valideynlər üçün kitablar,12.88,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/b92c15f8-4062-4d37-9954-f4125a886358.jpeg,https://strgimgr.umico.az/img/product/840/b92c15f8-4062-4d37-9954-f4125a886358.jpeg,https://strgimgr.umico.az/img/product/280/b92c15f8-4062-4d37-9954-f4125a886358.jpeg,False,False,1,0,0,09dc825a-a9a5-48d9-826e-e6dbab9f82fa,,
1470997,Kitab DİM test toplusu Azərbaycan Dili 9-cu sinif,test-toplusu-azerbaycan-dili-9-sinif-dim,active,No Brand,1575,Məktəb dərslikləri və dərs vəsaiti,8,0,,,True,6,070d487b-f0f8-44ad-a813-244bff69d529,ELM GALAXY Kitab,97,False,3P,5,2,3,https://strgimgr.umico.az/img/product/1680/b211cacc-deab-4886-b9a7-cfd6bbc65397.jpeg,https://strgimgr.umico.az/img/product/840/b211cacc-deab-4886-b9a7-cfd6bbc65397.jpeg,https://strgimgr.umico.az/img/product/280/b211cacc-deab-4886-b9a7-cfd6bbc65397.jpeg,False,False,1,0,0,f0974ab5-497b-4735-9009-ec1d7a7617a7,,
712235,"Kitab Tar məktəbi, müəllif Səid Rüstəmov",kitab-tar-mektebi-muellif-seid-rustemov,active,No Brand,1550,İncəsənət və mədəniyyət,4,0,,,True,6,070d487b-f0f8-44ad-a813-244bff69d529,ELM GALAXY Kitab,97,False,3P,5,1,3,https://strgimgr.umico.az/sized/1680/712235-00db3c0ec78fc992643242f46e5dd343.jpg,https://strgimgr.umico.az/sized/840/712235-00db3c0ec78fc992643242f46e5dd343.jpg,https://strgimgr.umico.az/sized/280/712235-00db3c0ec78fc992643242f46e5dd343.jpg,False,False,1,0,0,e1ddaaa8-5054-4f03-9d1a-7b1155a566fb,,
350420,"Kitab Çevrilmə, müəllif Franz Kafka",kitab-chevrilme-muellif-franz-kafka,active,Qanun Nəşriyyatı,1447,Xarici nəsr,5.32,5.5,,,True,18,bb2fdf5f-d8d8-4ee8-b4e1-79fca366fbe1,Parabuzen shop,97,False,3P,0,0,0,https://strgimgr.umico.az/sized/1680/350420-c1fdb1df1f08f667df733e937b0a0b8e.jpg,https://strgimgr.umico.az/sized/840/350420-c1fdb1df1f08f667df733e937b0a0b8e.jpg,https://strgimgr.umico.az/sized/280/350420-c1fdb1df1f08f667df733e937b0a0b8e.jpg,False,False,1,0,0,19386033-16b8-4dc5-9ad1-063076bbc54e,,
1490104,Kitab BalaBilgə Düşünməyi sevirəm,dushunmeyi-sevirem,active,No Brand,1442,Körpələr üçün kitablar,6.44,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/d2bf5307-8b3a-4707-9934-917c8c42bcb9.jpeg,https://strgimgr.umico.az/img/product/840/d2bf5307-8b3a-4707-9934-917c8c42bcb9.jpeg,https://strgimgr.umico.az/img/product/280/d2bf5307-8b3a-4707-9934-917c8c42bcb9.jpeg,False,False,1,0,0,a22f03a6-52b7-431e-9e2c-3716f1fc0cda,,
76483,Kitab Hər Günə Bir Nağıl-Tarık Demirkan,kitab-her-gune-bir-nagil-tarik-demirkan,active,3 Alma,1440,Uşaq bədii ədəbiyyatı,24.82,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/sized/1680/76483-c1e2d1baaca1d01f55abda22e345b85a.jpg,https://strgimgr.umico.az/sized/840/76483-c1e2d1baaca1d01f55abda22e345b85a.jpg,https://strgimgr.umico.az/sized/280/76483-c1e2d1baaca1d01f55abda22e345b85a.jpg,False,False,1,0,0,3be34560-77cb-4a94-98d3-5161abfdd57a,,
1459577,"Kitab Riyaziyyat Qayda Kitabı 2024, müəllif S. Rüstəmov",riyaziyyat-qayda-kitabi-2024,active,No Brand,1564,Riyaziyyat kitabları,18,0,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/c871cb91-cf2f-41bd-a92e-e7c4e38c2da8.jpeg,https://strgimgr.umico.az/img/product/840/c871cb91-cf2f-41bd-a92e-e7c4e38c2da8.jpeg,https://strgimgr.umico.az/img/product/280/c871cb91-cf2f-41bd-a92e-e7c4e38c2da8.jpeg,False,False,1,0,0,9a6febf7-ff7c-4546-8a9e-c3219f47cbf4,,
1418176,"Kitab Praktik Azərbaycan - Alman Danışıq, müəllif Gültəkin Abdullayeva/Nərmin Abdullayeva",praktik-azerbaycan-alman-danishiq-kitabi,active,No Brand,1463,Bələdçi/Lüğət,11.8,0,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/2e67f72a-e982-4393-9a5a-cadb6a54c21b.jpeg,https://strgimgr.umico.az/img/product/840/2e67f72a-e982-4393-9a5a-cadb6a54c21b.jpeg,https://strgimgr.umico.az/img/product/280/2e67f72a-e982-4393-9a5a-cadb6a54c21b.jpeg,False,False,1,0,0,2ea0f326-c885-465d-9b90-eef7b93c73df,,
1612490,"Kitab Hökmdar, müəllif Nikolo Makiavelli",kitab-nikolo-makiavelli-hokmdar,active,No Brand,1451,Antik ədəbiyyat,9.99,0,,,True,6,070d487b-f0f8-44ad-a813-244bff69d529,ELM GALAXY Kitab,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/e7ac506b-6448-469b-b33c-a68bd8ea786a.jpeg,https://strgimgr.umico.az/img/product/840/e7ac506b-6448-469b-b33c-a68bd8ea786a.jpeg,https://strgimgr.umico.az/img/product/280/e7ac506b-6448-469b-b33c-a68bd8ea786a.jpeg,False,False,1,0,0,c4fd7f18-f96f-4f9f-b23d-0b03203699fd,Новинка,
1466228,Kitab Herba Flora Həcəmət Fizuli Huseynov,kitab-fizuli-huseyinov-hecemet,active,Herba Flora,1557,Biologiya,9.8,0,,,True,18,356bcc06-ad1c-46d0-8532-404640ea32f8,Ziya Organic,100,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/db25562e-a08f-46fa-9ab9-a6faf1c6ca64.jpeg,https://strgimgr.umico.az/img/product/840/db25562e-a08f-46fa-9ab9-a6faf1c6ca64.jpeg,https://strgimgr.umico.az/img/product/280/db25562e-a08f-46fa-9ab9-a6faf1c6ca64.jpeg,False,False,1,0,0,3fd295f7-d1e0-4d8b-9381-a7345b6cf130,,
1583310,"Kitab Cinayət Hüququ Xüsusi Hissə, müəllif İsfəndiyar Ağayev",cinayet-huququ-xususi-hisse,active,No Brand,1590,Cinayət hüququ,35,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/ccbf08ad-f9dc-48f6-b9e6-b76fed236402.jpeg,https://strgimgr.umico.az/img/product/840/ccbf08ad-f9dc-48f6-b9e6-b76fed236402.jpeg,https://strgimgr.umico.az/img/product/280/ccbf08ad-f9dc-48f6-b9e6-b76fed236402.jpeg,False,False,1,0,0,1e80d5a8-bc2c-48db-9758-d53c953f9071,Новинка,
1498128,"Kitab Çinar Yayımları Русский язык Листовой тест 1 класс, müəlliflər Д.Агаева, Х.Агаджанова",1-yy-klass-russkiy-yazyk-listovoy-test,active,Çinar Yayımları,1570,Rus dili və ədəbiyyat,7.5,8.5,,,True,6,070d487b-f0f8-44ad-a813-244bff69d529,ELM GALAXY Kitab,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/fe0dc168-3911-4036-b705-30d631645685.jpeg,https://strgimgr.umico.az/img/product/840/fe0dc168-3911-4036-b705-30d631645685.jpeg,https://strgimgr.umico.az/img/product/280/fe0dc168-3911-4036-b705-30d631645685.jpeg,False,False,1,0,0,a970856a-9e36-4233-adb0-cb1c2f9fab6b,,
1129674,"Kitab Qanun Nəşriyyatı Qapıların o üzündə qalan dünya, müəllif Seyran Səxavət",kitab-qanun-neshriyyati-qapilarin-o-uzunde-qalan-dunya-muellif-seyran-sexavet,active,Qanun Nəşriyyatı,1453,Milli əsərlər,5.93,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/76b7c0db-459c-44f0-ba15-85cf3ffff94f.jpeg,https://strgimgr.umico.az/img/product/840/76b7c0db-459c-44f0-ba15-85cf3ffff94f.jpeg,https://strgimgr.umico.az/img/product/280/76b7c0db-459c-44f0-ba15-85cf3ffff94f.jpeg,False,False,1,0,0,37c7f9e0-cf58-487b-9a96-061e60554417,,
1447068,"Kitab Proqramçı olmaq istəyirəm, müəllif Kərim Tahiroğlu",proqramchi-olmaq-isteyirem,active,No Brand,1545,Kompüterlər və İT,40,0,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/2120b2dc-a04e-4568-87fc-360149ccd0ae.jpeg,https://strgimgr.umico.az/img/product/840/2120b2dc-a04e-4568-87fc-360149ccd0ae.jpeg,https://strgimgr.umico.az/img/product/280/2120b2dc-a04e-4568-87fc-360149ccd0ae.jpeg,False,False,1,0,0,468a20ca-96a7-4fc0-ba97-f94f51daa623,,
248591,"Kitab Death Note - Ölüm Defteri 4, müəllif Tsugumi Ooba",kitab-death-note-olum-defteri-4-muellif-tsugumi-ooba,active,Akılçelen Kitaplar,1459,"Komikslər, manqa və qrafik romanlar",15.58,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/sized/1680/248591-3eab5e8b7fd7f9c832eb6cb1258adec3.jpg,https://strgimgr.umico.az/sized/840/248591-3eab5e8b7fd7f9c832eb6cb1258adec3.jpg,https://strgimgr.umico.az/sized/280/248591-3eab5e8b7fd7f9c832eb6cb1258adec3.jpg,False,False,1,0,0,8d9fa57b-e19c-4a61-a54d-eb33a02ca518,,
1226259,"Kitab Miflər, əfsanələr, rəvayətlər",kitab-mifler-efsaneler-revayetler,active,Qanun Nəşriyyatı,1457,"Folklor, miflər, eposlar, hekayələr",3.94,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/151bf674-05d4-499f-ab8e-362d4a90c4ff.jpeg,https://strgimgr.umico.az/img/product/840/151bf674-05d4-499f-ab8e-362d4a90c4ff.jpeg,https://strgimgr.umico.az/img/product/280/151bf674-05d4-499f-ab8e-362d4a90c4ff.jpeg,False,False,1,0,0,d7d216ab-d19f-4fab-8368-1a8fb67e977b,,
1474007,"Kitab Siyasi və hüquqi təlimlər tarixi, müəllif Məsumə Məlikova",siyasi-ve-huquqi-telimler-tarixi,active,No Brand,1574,Ali məktəblər/Texnikum,25,0,,,True,18,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/40f0e595-f957-4f65-9031-1e426d6eab61.jpeg,https://strgimgr.umico.az/img/product/840/40f0e595-f957-4f65-9031-1e426d6eab61.jpeg,https://strgimgr.umico.az/img/product/280/40f0e595-f957-4f65-9031-1e426d6eab61.jpeg,False,False,1,0,0,62652403-19f3-4564-a8e6-a0fb3db39349,,
1459571,"Kitab Fizika Qayda Kitabı, müəllif S. Rüstəmov",fizika-qayda-kitabi,active,No Brand,1576,Fizika və astronomiya,15,0,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/3b48d502-8f12-4eba-95fb-a5c453b937d4.jpeg,https://strgimgr.umico.az/img/product/840/3b48d502-8f12-4eba-95fb-a5c453b937d4.jpeg,https://strgimgr.umico.az/img/product/280/3b48d502-8f12-4eba-95fb-a5c453b937d4.jpeg,False,False,1,0,0,e090b40b-32e6-4e2a-b03f-d2d0059c060f,,
1447475,"Kitab Azərbaycan Respublikası Əmək Məcəlləsinin Kommentariyası, müəllif Alış Qasımov",azerbaycan-respublikasi-emek-mecellesinin-kommersiyasi,active,No Brand,1589,Əmək hüququ,70,0,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/02357a82-e0ca-45e6-88d5-e013e72cb101.jpeg,https://strgimgr.umico.az/img/product/840/02357a82-e0ca-45e6-88d5-e013e72cb101.jpeg,https://strgimgr.umico.az/img/product/280/02357a82-e0ca-45e6-88d5-e013e72cb101.jpeg,False,False,1,0,0,1fc609b5-c738-442e-8a94-fffd3588f828,Новинка,
1474923,"Kitab Qarmon məktəbi, müəllif Natiq Rəsulov",qarmon-mektebi,active,No Brand,1552,"Musiqi, notlar",7,0,,,True,18,94c8e7f6-d5a8-4dfa-92fc-ee96abc53643,RAST MUSİQİ ALƏTLƏRİ,98,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/c1265e35-c449-4a28-96ad-dcfe3c7595ec.jpeg,https://strgimgr.umico.az/img/product/840/c1265e35-c449-4a28-96ad-dcfe3c7595ec.jpeg,https://strgimgr.umico.az/img/product/280/c1265e35-c449-4a28-96ad-dcfe3c7595ec.jpeg,False,False,1,0,0,8304ef0e-330d-4c33-b880-a7f01afc19fe,,
1448124,"Kitab Mülki Hüququn Əsasları ikinci nəşr 2023, müəllif Sərvər Süleymanlı",mulki-huququn-esaslari-ikinci-neshr-2023,active,No Brand,1585,Mülkiyyət və ailə hüququ,60,0,,,True,3,160de7b7-0d24-424c-9dbb-b5698029b4ef,Kitabevim.az,97,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/baaec58e-ff8b-4cf7-8ee2-8ad7d300c085.jpeg,https://strgimgr.umico.az/img/product/840/baaec58e-ff8b-4cf7-8ee2-8ad7d300c085.jpeg,https://strgimgr.umico.az/img/product/280/baaec58e-ff8b-4cf7-8ee2-8ad7d300c085.jpeg,False,False,1,0,0,dda328ae-1162-47a3-8de7-40ed77e4338e,,
1260558,Kitab Juliet Diaz - Cadılık,juliet-diaz-cadilik-kitabi,active,No Brand,1481,Ezoterika,30,60,,,True,18,f4a99665-77fd-46e3-bc10-54a371b534cf,RİTUAL.AZ,96,False,3P,0,0,0,https://strgimgr.umico.az/img/product/1680/75a05638-3143-464e-a51b-24db1372e3b0.jpeg,https://strgimgr.umico.az/img/product/840/75a05638-3143-464e-a51b-24db1372e3b0.jpeg,https://strgimgr.umico.az/img/product/280/75a05638-3143-464e-a51b-24db1372e3b0.jpeg,False,False,1,0,0,1fc4bc69-8b3b-46ce-b313-08268e7a70c3,,
